epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_f1_sep,val_loss,val_pre_sep,val_precision,val_rec_sep,val_recall
25,0.5810145139694214,0.7932111024856567,0.05003582686185837,0.363686740398407,0.9019697904586792,0.476666659116745,0.5225286483764648,0.12323682256867112,0.048566196113824844,0.06634692246203037,0.06666667014360428,0.8645833333333334,0.5520833134651184
26,0.5846788287162781,0.795141875743866,0.04997806251049042,0.3655993938446045,0.8996793627738953,0.42266666889190674,0.5362209677696228,0.11789772727272728,0.04943367838859558,0.06326219512195122,0.06935123354196548,0.8645833333333334,0.6458333134651184
27,0.5944120287895203,0.8052571415901184,0.049150604754686356,0.37157437205314636,0.900595486164093,0.47866666316986084,0.5250660181045532,0.12332838038632987,0.04774586111307144,0.0664,0.07124999910593033,0.8645833333333334,0.59375
28,0.6109011769294739,0.8167147636413574,0.04795460030436516,0.3817403018474579,0.8983050584793091,0.48533332347869873,0.5312649011611938,0.12135176651305683,0.04803689569234848,0.06550580431177445,0.06666667014360428,0.8229166666666666,0.5416666865348816
29,0.6221230030059814,0.8228316903114319,0.04739108309149742,0.38938403129577637,0.900595486164093,0.47200000286102295,0.5337948203086853,0.11809235427706283,0.04851333051919937,0.0636734693877551,0.07037036865949631,0.8125,0.59375
30,0.6229245662689209,0.8233308792114258,0.047383032739162445,0.3909198045730591,0.9111314415931702,0.5073333382606506,0.521842360496521,0.12179487179487179,0.04883319512009621,0.06597222222222222,0.06258503347635269,0.7916666666666666,0.4791666567325592
31,0.6517806053161621,0.839091420173645,0.04619395360350609,0.4114368259906769,0.9129638075828552,0.4886666536331177,0.543480634689331,0.12286158631415241,0.0486527644097805,0.06638655462184874,0.07042253762483597,0.8229166666666666,0.5729166865348816
32,0.6476582884788513,0.840873122215271,0.046038247644901276,0.40817585587501526,0.9102153182029724,0.5320000052452087,0.527366042137146,0.11851851851851852,0.04824667423963547,0.064343163538874,0.06590257585048676,0.75,0.4791666567325592
33,0.6681552529335022,0.8501541018486023,0.04509689286351204,0.42398467659950256,0.9134218692779541,0.5419999957084656,0.5325706005096436,0.1281618887015177,0.04920327663421631,0.06972477064220184,0.059612520039081573,0.7916666666666666,0.4166666567325592
34,0.6723920702934265,0.8546907901763916,0.04454999044537544,0.4271281063556671,0.9102153182029724,0.5746666789054871,0.5291503667831421,0.12599822537710736,0.04919124022126198,0.06886517943743937,0.06570512801408768,0.7395833333333334,0.4270833432674408
35,0.6823542714118958,0.8596570491790771,0.044197000563144684,0.4356068968772888,0.915712296962738,0.581333339214325,0.5281078815460205,0.12442817932296432,0.0490192174911499,0.06820461384152457,0.06677524745464325,0.7083333333333334,0.4270833432674408
36,0.6931180357933044,0.8617892861366272,0.04416162893176079,0.4449612498283386,0.9202931523323059,0.5273333191871643,0.5261715650558472,0.12532188841201716,0.05103665590286255,0.06828811973807297,0.06401138007640839,0.7604166666666666,0.46875
37,0.708233118057251,0.8700041174888611,0.04305640235543251,0.4584944248199463,0.9234997630119324,0.5526666641235352,0.5450758337974548,0.1284080914687775,0.049748025834560394,0.07012487992315082,0.06766917556524277,0.7604166666666666,0.46875
38,0.7021642327308655,0.8723458051681519,0.04301862046122551,0.45292791724205017,0.9212093353271484,0.6053333282470703,0.5289426445960999,0.12034383954154727,0.049484796822071075,0.06624605678233439,0.0679442510008812,0.65625,0.40625
39,0.7116683721542358,0.8765615820884705,0.04252978786826134,0.4615737497806549,0.9216674566268921,0.6026666760444641,0.5303040742874146,0.12172284644194757,0.049694936722517014,0.0668724279835391,0.07337883859872818,0.6770833333333334,0.4479166567325592
40,0.7236917614936829,0.8832557797431946,0.041752561926841736,0.4727358818054199,0.9134218692779541,0.6306666731834412,0.5384392738342285,0.12701612903225806,0.04903338477015495,0.0703125,0.07116104662418365,0.65625,0.3958333432674408
41,0.7248368263244629,0.88413405418396,0.04178854823112488,0.47398295998573303,0.918002724647522,0.624666690826416,0.539574384689331,0.12439261418853255,0.04892488196492195,0.06859592711682744,0.07155963033437729,0.6666666666666666,0.40625
42,0.7216305732727051,0.8863683342933655,0.041565585881471634,0.47100093960762024,0.9225835800170898,0.6039999723434448,0.5432989001274109,0.12343297974927676,0.05031191557645798,0.06801275239107332,0.07508532702922821,0.6666666666666666,0.4583333432674408
43,0.7455627918243408,0.8974000215530396,0.04016151651740074,0.49519112706184387,0.919835090637207,0.6286666393280029,0.5355679988861084,0.11585365853658537,0.05223080515861511,0.06418918918918919,0.0786106064915657,0.59375,0.4479166567325592
44,0.7481964826583862,0.8991963863372803,0.03994527831673622,0.498019814491272,0.9216674566268921,0.6079999804496765,0.5290130972862244,0.11823647294589178,0.052670080214738846,0.06541019955654102,0.06382978707551956,0.6145833333333334,0.375
45,0.7476239800453186,0.901975691318512,0.039743613451719284,0.49740418791770935,0.9216674566268921,0.6840000152587891,0.529295027256012,0.1187010078387458,0.052048757672309875,0.06649937264742785,0.07623318582773209,0.5520833333333334,0.3541666567325592
46,0.7531203627586365,0.9004554152488708,0.03975330665707588,0.5033758282661438,0.922125518321991,0.6326666474342346,0.5229700803756714,0.11440677966101695,0.05262209475040436,0.06367924528301887,0.06666667014360428,0.5625,0.3645833432674408
47,0.7630825638771057,0.9045485258102417,0.039241448044776917,0.5145482420921326,0.9234997630119324,0.6079999804496765,0.535308301448822,0.12371134020618557,0.054596446454524994,0.06864988558352403,0.06842105090618134,0.625,0.40625
48,0.7604488730430603,0.9051921963691711,0.03923888877034187,0.5115982890129089,0.9193770289421082,0.668666660785675,0.5262494087219238,0.11946902654867257,0.05257691815495491,0.06683168316831684,0.07066380977630615,0.5625,0.34375
49,0.7668613195419312,0.9081710577011108,0.03877715393900871,0.5187356472015381,0.9322034120559692,0.656000018119812,0.5278704762458801,0.11726384364820847,0.05205933749675751,0.06545454545454546,0.06611569970846176,0.5625,0.3333333432674408
50,0.7698385715484619,0.9100267291069031,0.038483381271362305,0.5220944881439209,0.9363261461257935,0.6553333401679993,0.5298106670379639,0.11816192560175055,0.053676385432481766,0.06601466992665037,0.0747474730014801,0.5625,0.3854166567325592
51,0.7725867629051208,0.9111263155937195,0.03849385678768158,0.5253539085388184,0.934951901435852,0.7013333439826965,0.5126053094863892,0.11528822055137844,0.053691428154706955,0.06552706552706553,0.06650245934724808,0.4791666666666667,0.28125
52,0.7743043899536133,0.9137773513793945,0.03817405551671982,0.5277341604232788,0.923957884311676,0.6600000262260437,0.5197946429252625,0.11286681715575621,0.053833868354558945,0.06329113924050633,0.06694560497999191,0.5208333333333334,0.3333333432674408
53,0.7879308462142944,0.9221458435058594,0.03673480078577995,0.5443342924118042,0.9308291077613831,0.6746666431427002,0.5125423073768616,0.11707317073170732,0.05739685520529747,0.06629834254143646,0.06828194111585617,0.5,0.3229166567325592
54,0.7831214666366577,0.9170795679092407,0.037736888974905014,0.5382984280586243,0.9303710460662842,0.6706666946411133,0.5190823674201965,0.11483253588516747,0.05446545034646988,0.06486486486486487,0.06550218164920807,0.5,0.3125
55,0.7909080386161804,0.9248301982879639,0.03646000847220421,0.5481781363487244,0.9303710460662842,0.6946666836738586,0.5257819890975952,0.11330049261083744,0.054901108145713806,0.06424581005586592,0.07109005004167557,0.4791666666666667,0.3125
56,0.7939997911453247,0.9270204901695251,0.03613680601119995,0.5518638491630554,0.9358680844306946,0.687333345413208,0.5385839343070984,0.12143742255266418,0.05444959178566933,0.06891701828410689,0.0751708447933197,0.5104166666666666,0.34375
57,0.7879308462142944,0.9229881167411804,0.037038929760456085,0.5444533824920654,0.9285386800765991,0.687333345413208,0.5104129314422607,0.10336538461538461,0.05441567301750183,0.058423913043478264,0.0751708447933197,0.4479166666666667,0.34375
